,link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,Street,Zip,City,Latitude,Longitude,chambre,séjour,cuisine,wc,hall,outdoors,cave,réduit,Entrée,stores,Description,TotalRent,NearestStop,TimeToNearestStop
1405,"https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/pbbg-gerances-gestions-immobilieres-271/louer-45-pieces-ecublens-ideal-etudiants-353520
",353520,"Immobilier
","2020-02-23
",maintenant										</span>,-1,-1,1300,-1,100,Rue de Bassenges 1,1024.0,Ecublens,46.5289365,6.565703,1,1,1,0,1,0,0,0,0,0,"<p>A louer - Appartement de 4.5 pièces à Ecublens proche du métro et de divers commerces. A proximité de l'UNIL et de l'EPFL.<br>Appartement composé d'un hall, de trois chambres, d'une salle-de-douches, d'une cuisine non-chauffée et d'un séjour.<br>La location est de durée déterminée jusqu'au 30 juin 2020.<br><br>Pour les visites, nous vous prions de bien vouloir nous contacter</p>",1299,Cerisaie,2.1686281303356933
1406,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/jolie-spacieux-appartement-35-pieces-lausanne-353686
",353686,"Immobilier
","2020-02-23
",No info,-1,1,2250,-1,-1,Avenue de Beaumont 12,1012.0,Lausanne,46.5241205,6.6457295,0,0,0,0,0,0,0,0,0,0,<p></p>,2249,Lausanne-Flon,17.681074652804686
1407,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/gerim-259/joli-55-pieces-proche-gare-353865
",353865,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,1,2500,200,102,Chemin des Croix-Rouges 22,1007.0,Lausanne,46.5204222,6.6203050999999995,1,0,1,3,0,1,1,0,0,0,"<p>Appartement de ~102m2 comprenant entrée, dégagement, couloir avec avec armoires encastrées, cuisine entièrement agencée, quatre chambres et salon avec parquet, salle-de-bains/WC, WC séparé, balcon et cave. Garage/box disponible à CHF 200.-/mois</p>",2700,Vigie,6.387591166837196
1408,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/quartier-chailly-354143
",354143,"Immobilier
","2020-02-23
",maintenant										</span>,1968,5,1600,245,61,,,-1,46.5317819,6.6530217,2,2,1,2,1,1,1,0,0,0,"<p>Appartement de 3,5 pièces composé comme suit :<br><br>- Hall avec armoires murales,<br>- Cuisine agencée avec frigo et cuisinière,<br>- Salle de bains/WC,<br>- Séjour et salle à manger,<br>- 2 chambres,<br>- Balcon avec vue dégagée,<br>- Cave.<br><br>Disponible de suite.<br><br>Travaux prévus : Réfection complète des peintures<br><br>Possibilité de louer une/des place/s de parc extérieure/s<br><br>BAIL FIXE DE DURÉE DÉTERMINÉE DE 5 ANS, AVEC POSSIBILITÉS DE RESILIATION UNILATÉRALE PAR LE LOCATAIRE.<br><br>Votre dossier d’inscription doit comporter les pièces suivantes, pour tous les titulaires du bail, y compris l’éventuel garant : <br><br>- Demande d’inscription dûment remplie, datée et signée (à télécharger sur notre site internet : www.realestate.apleona.ch),<br>- Copie de vos 3 dernières fiches de salaire,<br>- Attestation originale de l’Office des poursuites, datant de moins de 3 mois,<br>- Copie de votre pièce d’identité (si nationalité suisse) ou permis de séjour.<br><br>Les dossiers doivent être envoyés par poste ou déposés directement à notre agence (pas de fax, ni de mail).</p>",1845,Lausanne-Flon,29.084415539917845
1409,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/magnifique-2-pieces-proximite-centre-ville-354150
",354150,"Immobilier
","2020-02-23
",mars 2020										</span>,1950,1,1415,200,53,Rte de Prilly 7,1004.0,Lausanne,46.5314805,6.610636500000001,1,1,1,2,1,2,1,0,0,0,"<p>Dans un cadre verdoyant, superbe appartement de 2 pièces 53 m2 au 1er<br> étage, il se compose comme suit : <br><br>- un hall avec une armoire murale<br>- une cuisine agencée (cuisinière vitrocéram, hotte de ventilation, frigo avec compartiment de congélation) avec petit balcon, <br>- un séjour avec un balcon,<br>- une chambre à coucher, <br>- une salle de bains-WC, <br>- une cave. <br><br>L'immeuble est doté d'un interphone et d'un ascenseur. <br><br>A proximité des lignes TL et du LEB. Centre commerciale de Prilly à 5 minutes à pied. <br><br>Pour les visites prendre contact avec Madame Fornabaio<br><br><br><br>Si l'appartement vous intéresse, merci de nous envoyer les documents suivants :<br><br>- 3 dernières fiches salaire<br>- attestation de l'office des poursuites (délai 3 mois)<br>- 1 copie pièce d'identité<br>- demande d'inscription remplie<br><br>Responsable <br>Christine Udry<br><br></p>",1615,Provence,11.492988319851055
1410,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/kornhaus-verwaltungs-ag-regie-immobiliere-475/1-zimmer-wohnung-1010-lausanne-354341
",354341,"Immobilier
","2020-02-23
",maintenant										</span>,-1,1,1030,160,31,Avenue de Valmont 20,1010.0,Lausanne,46.5376847,6.658667200000001,0,0,1,0,0,1,0,0,0,0,"<p><span style=""background-color: rgb(250, 250, 250);"">Cet appartement moderne de 1.5 pièces (31 m2) avec balcon dispose d'une cuisine agencée (frigo, four, vitrocéram, plan de travail en granit, etc.) et les sols sont en parquet. Ce logement possède également une armoire murale.<br><br>L'immeuble dispose d'un ascenseur et se situe dans un quartier calme dans lequel se trouve une piscine.<br><br>**********************************************<br><br>Visites: - Monsieur José Matias</span></p>",1190,Lausanne-Flon,38.614678821035305
1411,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/spacieux-25-pieces-env-63m2-lausanne-354634
",354634,"Immobilier
","2020-02-23
",No info,2013,-1,1900,-1,63,Avenue de France 98,1004.0,Lausanne,46.531484000000006,6.615833500000001,2,2,1,2,1,1,1,0,0,0,"<p>Spacieux appartement de 2.5 pièces, d'env. 63m2 habitables, à quelques pas du centre-ville de Lausanne.<br><br>Proche de toutes les commodités et des transports en communs. L'arrêt de bus "" Dranse"", ligne 4 est à 2' à pieds. La gare du LEB "" montétant"" et le parc de Valency sont à 600 mètres ainsi que les bus lignes 9 et 21. <br><br>L'appartement se compose comme suit :<br><br>Hall d'entrée avec armoires murales<br><br>Séjour<br><br>Cuisine ouverte entièrement agencée<br><br>1 chambre à coucher<br><br>1 espace dressing ou bureau<br><br>1 salle-de-bains/WC avec possibilité d'installer une colonne de lavage<br><br>Agréable balcon d'env 12m2 avec vue sur le lac et accessible depuis le séjour et la chambre à coucher.<br><br>1 cave complète ce bien.<br><br>Détail loyer :<br><br>Loyer net : Frs. 1'900.-<br><br>Forfait charges : Frs. 200.-<br><br>Total : Frs. 2'100.-<br><br>Contact : M. Edon ARSLLANI</p>",1899,Vigie,10.104465092099652
1412,"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/bernard-nicod-siege-400/appartement-2-pieces-2eme-etage-prilly-354731
",354731,"Immobilier
","2020-02-23
",maintenant										</span>,-1,2,1350,190,57,Chemin des Peupliers 3A,1008.0,Prilly,46.5404361,6.6112554,0,0,0,0,0,0,0,0,0,0,<p>Tranquillité - Verdure - A proximité des écoles - A proximité transp. publics - - lave-vaisselle</p>,1540,Provence,22.931495878910866
1413,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355059
",355059,"Immobilier
","2020-02-23
",No info,-1,0,1820,119,58,Chemin de la Grangette 51h,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",1939,Lausanne-Flon,36.341482830377224
1414,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355060
",355060,"Immobilier
","2020-02-23
",No info,-1,0,1760,115,58,Chemin de la Grangette 51e,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",1875,Lausanne-Flon,36.341482830377224
1415,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355061
",355061,"Immobilier
","2020-02-23
",No info,-1,1,2910,180,101,Chemin de la Grangette 51l,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",3090,Lausanne-Flon,36.341482830377224
1416,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355062
",355062,"Immobilier
","2020-02-23
",No info,-1,0,1840,112,58,Chemin de la Grangette 51p,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",1952,Lausanne-Flon,36.341482830377224
1417,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355063
",355063,"Immobilier
","2020-02-23
",No info,-1,0,1780,109,58,Chemin de la Grangette 51m,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",1889,Lausanne-Flon,36.341482830377224
1418,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355064
",355064,"Immobilier
","2020-02-23
",No info,-1,0,1820,111,58,Chemin de la Grangette 51o,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Buanderie privative avec lave-linge et sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",1931,Lausanne-Flon,36.341482830377224
1419,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355067
",355067,"Immobilier
","2020-02-23
",No info,-1,0,1800,114,58,Chemin de la Grangette 51f,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",1914,Lausanne-Flon,36.341482830377224
1420,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355068
",355068,"Immobilier
","2020-02-23
",No info,-1,1,2930,183,101,Chemin de la Grangette 51k,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",3113,Lausanne-Flon,36.341482830377224
1421,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355069
",355069,"Immobilier
","2020-02-23
",No info,-1,1,2970,197,109,Chemin de la Grangette 51 i,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",3167,Lausanne-Flon,36.341482830377224
1422,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355070
",355070,"Immobilier
","2020-02-23
",No info,-1,1,2910,183,101,Chemin de la Grangette 51c,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",3093,Lausanne-Flon,36.341482830377224
1423,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355071
",355071,"Immobilier
","2020-02-23
",No info,-1,0,1820,112,58,Chemin de la Grangette 51n,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",1932,Lausanne-Flon,36.341482830377224
1424,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355072
",355072,"Immobilier
","2020-02-23
",No info,-1,1,2990,196,109,Chemin de la Grangette j,1010.0,Lausanne,46.534620700000005,6.6588397,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",3186,Lausanne-Flon,36.09196606523652
1425,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355073
",355073,"Immobilier
","2020-02-23
",No info,-1,1,2890,183,101,Chemin de la Grangette 51d,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",3073,Lausanne-Flon,36.341482830377224
1426,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355074
",355074,"Immobilier
","2020-02-23
",No info,-1,0,1800,115,58,Chemin de la Grangette 51g,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Buanderie privative avec lave-linge et sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",1915,Lausanne-Flon,36.341482830377224
1427,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355075
",355075,"Immobilier
","2020-02-23
",No info,-1,1,2950,197,109,Chemin de la Grangette 51a,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",3147,Lausanne-Flon,36.341482830377224
1428,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355076
",355076,"Immobilier
","2020-02-23
",No info,-1,1,2970,196,109,Chemin de la Grangette 51b,1010.0,Lausanne,46.534461,6.659305099999999,0,0,0,0,0,3,1,0,0,0,"<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>",3166,Lausanne-Flon,36.341482830377224
1429,"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/gerim-259/loft-proche-malley-355219
",355219,"Immobilier
","2020-02-23
",No info,-1,1,2180,-1,107,Route des Flumeaux 39,1008.0,Prilly,46.530781700000006,6.6018541,0,0,1,2,0,0,0,0,0,0,<p>Loft de ~107m2 avec cuisine agencée ouverte et salle-de-bains/WC. Possibilité de louer un parking extérieur à CHF 80.-/mois.</p>,2179,Provence,7.752234765318371
1430,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/rytz-cie-lausanne-575/appartement-lausanne-26-355222
",355222,"Immobilier
","2020-02-23
",maintenant										</span>,2016,-1,1700,-1,51,Chemin du Chalet Pra Roman 4 C,1000.0,Lausanne,46.5631646,6.6992313999999995,1,1,3,2,1,4,1,0,0,0,"<p>- Au rez-de-jardin<br>- Cuisine agencée<br>- Cuisine équipée<br>- Buanderie commune<br>- Interphone<br>- Accès sécurisé<br>- État proche du neuf<br>- Terrasse<br>- Pompe à chaleur<br>- Construction aux normes Minergie<br>- Bail à durée indéterminée<br><br>Au coeur d’un écrin de verdure, la résidence du Golf se situe sur les hauts de la commune Lausanne, proche du M2 et de l'Ecole Hôtelière de Lausanne (HEL)<br><br>Respectueuse de l’environnement grâce au label Minergie, cette réalisation se trouve à proximité des écoles, commerces et transports.<br>Son emplacement unique permet l’accès à de multitudes d’activités sportives (équitation, piste vitae, VTT) et de balades grâce à sa proximité avec le centre sportif de Chalet à Gobet et le Golf de Pra Roman.<br><br>Bel appartement de 2.5 pièces, au rez-de-jardin, se composant comme suit :<br><br>- Hall d'entrée avec armoires<br>- Cuisine entièrement agencée et équipée<br>- Séjour avec accès à la terrasse<br>- Chambre à coucher<br>- Salle de bains/WC<br><br>Annexes :<br>- Cave<br>- Place de parc intérieure : CHF 150.-/mois<br><br>Loyer mensuel : CHF 1'700.-<br>Acompte de charges : CHF 70.-/mois</p>",1699,Lausanne-Flon,92.53702020784867
1431,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/zimmermann-immobilier-772/appartement4115-355319
",355319,"Immobilier
","2020-02-23
",mars 2020										</span>,-1,4,2390,300,115,Rue Haldimand,1003.0,Lausanne,46.5228706,6.631777400000001,3,0,1,3,0,0,0,1,0,0,"<p>Superbe appartement lumineux de 4.5 pièces au 4ème étage avec ascenseur direct dans le logement. Vue sur place de la Palud et cathédrale. A 1 min de la station de métro Riponne.<br>Le logement comprend : 3 chambres à coucher, salon-salle à manger avec cheminée décorative, grande cuisine agencée, réduit, 1 salle de bains/WC, 1 WC séparé, colonne de lavage. plusieurs armoires murales<br><br>Les charges mentionnées, ci-dessus, sont composées comme suit :<br>CHF 190.- de charges<br>CHF 110.- de frais accessoires</p>",2690,Lausanne-Flon,4.877252003980204
1432,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/magnifique-logement-35-pieces-renove-355444
",355444,"Immobilier
","2020-02-23
",No info,1973,2,1790,140,77,,,-1,46.520478999999995,6.613202900000001,0,0,0,0,0,0,0,0,0,0,"<p>Ce spacieux appartement, agréablement distribué, saura vous séduire grâce à ses finitions de qualité.<br><br>L'immeuble se situe à deux pas de l'école primaire de Montoie et la station ""Montelly"" du métro M1 est à moins de 200 mètres du logement, ce qui vous permettra de rejoindre le centre ville en quelques minutes.<br><br>L'immeuble est doté d'une buanderie commune et possède un ascenseur.<br><br>N'hésitez pas à nous contacter pour de plus amples informations !</p>",1930,Vigie,7.189453859892922
